id,year,newspaper,language,script,title,text,url
news_archive:CNTS-00098994928,1898,독립신문(서재필),Modern Korean,Hangeul,관보 륙월 십륙일 ○ 겸림 고등 판쇼 판쟝,○ 겸림 고등 판쇼 판쟝 죠병직 명 겸림 고등 판쇼 판쟝 리유인 해,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994928
news_archive:CNTS-00098994929,1898,독립신문(서재필),Modern Korean,Hangeul,관보 륙월 십륙일 ○ 무안항 경무관 김덕제 셔 경비 츄심 에,○ 무안항 경무관 김덕제 셔 경비 츄심 에 화폐를 환롱 야 의 져앙 엿기로 부에셔 탁지부 죠회 드여 견 엿더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994929
news_archive:CNTS-00098994930,1898,독립신문(서재필),Modern Korean,Hangeul,관보 륙월 십륙일 ○ 탁지부에셔 쳥의 함경 북도 관하 각군 결 삼분이,○ 탁지부에셔 쳥의 함경 북도 관하 각군 결 삼분 이 쳥감로 의졍부 회의에 제츌 야 가라 표졔가 나요 분 일노 시  표졔가 일곱 인 샹쥬 와 봉 지 에 표졔 만 슈를 좃 시 라 셧 함경 북도 원뎐  일 십 결 십 팔부 륙쇽 칠파 오리 허감 쇽뎐  일 이십 칠결 팔십부 오쇽 이파 오리 허감,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994930
news_archive:CNTS-00098994931,1898,독립신문(서재필),Modern Korean,Hangeul,관보 륙월 십칠일 ○ 졔쥬목 쥬 김희두 함경 북도 관찰부,○ 졔쥬목 쥬 김희두 함경 북도 관찰부 쥬 강쥰규 슝령뎐 참봉 김경호 의령원 참봉 심샹길 쟝릉 참봉 민셩호 공릉 참봉 리죵렬 봉샹사 쥬 젼영필 비셔원 랑 한샹학 홍문관 시독 죠긔하 림 함경 북도 관찰부 쥬 우챵규 졔쥬목 쥬 홍죵시 슝령뎐 참봉 박챵녑 의령원 참봉 박형 쟝릉 참봉 김영규 공릉 참봉 남휘쥰 봉샹샤 쥬 정일 비셔원 랑 김영쥬 홍문관 시독 박희 의원 면 본관 강원도 관찰부 쥬 셔이 긔복 공 엿더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994931
news_archive:CNTS-00098994932,1898,독립신문(서재필),Modern Korean,Hangeul,관보 륙월 십칠일 ○ 덕원 감리셔 쥬,○ 덕원 감리셔 쥬 리셩규 림 덕원 감리셔 쥬 박유병 의원 면 본관 무안항 공립 쇼학교 부 교원은 김현필노 림용 엿더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994932
news_archive:CNTS-00098994933,1898,독립신문(서재필),Modern Korean,"Hanja, Old Hangeul",칙령 뎨 십일호 (칠십일호연쇽) ○ 뎨 십오죠,칙령 뎨 십일호 (칠십일호연쇽) ○ 뎨 십오죠 교두 학긔말 學期末 학도의 졸업 시험을 시 며 각 교관을 모혀 의론을 렬고 젼 학긔 全學期의 모든 결말 結末과 졸업 시험의 셩젹 成績을 대죠 對照 야 셔로 뎡 고 고과표 考科表를 지여 교쟝의게 보 일이며,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994933
news_archive:CNTS-00098994934,1898,독립신문(서재필),Modern Korean,"Hanja, Old Hangeul",칙령 뎨 십일호 (칠십일호연쇽) ○ 뎨 십륙죠,○ 뎨 십륙죠 학도 즁에 병과 혹 다른 고로 뎡긔 안에 졸업 못라도 쟝에 가망이 잇 자 혹 긔 次期 학도 즁에 편입 編入 이 가 일이며,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994934
news_archive:CNTS-00098994935,1898,독립신문(서재필),Modern Korean,"Hanja, Old Hangeul",칙령 뎨 십일호 (칠십일호연쇽) ○ 뎨 십칠죠,○ 뎨 십칠죠 더위를 당 야 셰 쥬일을 학도의게 휴가 休暇를 주되 이 시긔 時期에 혹 유영 游泳 연습을 명 기도  일이며,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994935
news_archive:CNTS-00098994936,1898,독립신문(서재필),Modern Korean,"Hanja, Old Hangeul",칙령 뎨 십일호 (칠십일호연쇽) ○ 뎨 십팔죠,○ 뎨 십팔죠 학교에 들어온 뒤에 슈학셩젹 修學成績이 업셔 관의 자격 資格이 셩치 못 면 하를 식힐 일이며,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994936
news_archive:CNTS-00098994937,1898,독립신문(서재필),Modern Korean,"Hanja, Old Hangeul",칙령 뎨 십일호 (칠십일호연쇽) ○ 뎨 십구죠,○ 뎨 십구죠 셰칙 細則은 군부 대신이 부령 部令으로 뎡 일이고,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994937
news_archive:CNTS-00098994938,1898,독립신문(서재필),Modern Korean,Hangeul,칙령 뎨 십일호 (칠십일호연쇽) ○ 뎨 이십죠,○ 뎨 이십죠 본령은 반포  노 브터 시 고 국 오 년 일월 십일일 칙령 뎨 이호 페지  일이라 광무 이년 오월 십일 의졍부 참졍 박뎡양 봉 칙 (완),https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994938
news_archive:CNTS-00098994939,1898,독립신문(서재필),Modern Korean,Hangeul,론돈 륙월 이십 일일,○ 론돈 륙월 이십 일일 발 셔반아 슈샤 졔독 셜비라씨의 함를 어 잇지 몰낫더니 일젼에 가바데가크라  해변에셔 보앗다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994939
news_archive:CNTS-00098994940,1898,독립신문(서재필),Modern Korean,Hangeul,셔반아 경셩 대르두 쇼문에 미국 륙군 참쟝,○ 셔반아 경셩 대르두 쇼문에 미국 륙군 참쟝 프터씨의 군가 산틔야고에 하륙 엿다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994940
news_archive:CNTS-00098994941,1898,독립신문(서재필),Modern Korean,Hangeul,셔반아 갓탈노니아라  디방에셔 셜흔 다셧 회샤와,○ 셔반아 갓탈노니아라  디방에셔 셜흔 다셧 회샤와 열다셧 신문샤에셔 의견셔를 젼파여 말 되 급히 싸홈을 긋치지 아니 면 셔반아가 망 겟다고 다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994941
news_archive:CNTS-00098994942,1898,독립신문(서재필),Modern Korean,Hangeul,일본 동경 고등 녀학교 교샤 진뎐 부인과 귀죡 녀학교 교샤도,○ 일본 동경 고등 녀학교 교샤 진뎐 부인과 귀죡 녀학교 교샤 도변 부인이 향 에 동경을 나 미국에 가셔 만국 부녀 교휵 회에 회를 참례 후에 미국 대도회를 유람 야 녀인 교휵  법을 샹고 후에 십일월즘 야 귀국 터인 일본 황후셔 여비금 오쳔원을 나리셧다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994942
news_archive:CNTS-00098994943,1898,독립신문(서재필),Modern Korean,Hangeul,셔양셔 셕냥을 드 나무를 쓰지 안코,○ 셔양셔 셕냥을 드 나무를 쓰지 안코 죠희로 드 오 가베압고 나무 보다 더 편리 다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994943
news_archive:CNTS-00098994944,1898,독립신문(서재필),Modern Korean,Hangeul,덕국 두레스돈이라  도회에 죠희로 든,○ 덕국 두레스돈이라  도회에 죠희로 든 시계를 내노핫다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994944
news_archive:CNTS-00098994945,1898,독립신문(서재필),Modern Korean,Hangeul,불란셔에셔 일년에 나무신 드것이,○ 불란셔에셔 일년에 나무신 드것이  만쌍이라더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994945
news_archive:CNTS-00098994946,1898,독립신문(서재필),Modern Korean,Hangeul,법국 신문에 말 엿스되 일본셔 년 륙군에,○ 법국 신문에 말 엿스되 일본셔 년 륙군에 들 쇼년들을 을쇼록 몸이 약 야 병뎡 되지 못 사이 졈졈 만 여져셔 열에 팔구인은 다 못쓸 사이라 몸이 이럿케 약 여 가 연유가 무엇인지 샹고 라고 일본 졍부에셔 의원 몃의게 분부 여 쇼학교 위  도리가 엇더 것을 검 고 운동  규칙을 뎡 여 쇼년들의 몸이 건쟝 게 기를 도모 다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994946
news_archive:CNTS-00098994947,1898,독립신문(서재필),Modern Korean,Hangeul,졔물포에 잇 영국 령 졸늬씨가 이 이십 삼일 오젼 두시에 병이,○ 졔물포에 잇 영국 령 졸늬씨가 이 이십 삼일 오젼 두시에 병이 드러 쥭은 고로 셔울 각 공 령관 국긔를 반긔 야 치위 엿다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994947
news_archive:CNTS-00098994948,1898,독립신문(서재필),Modern Korean,Hangeul,도라간 일요일에 독립 협회에셔 무가,○ 도라간 일요일에 독립 협회에셔 무가 만 야 젼회 문졔를 밋쳐 토론 못 고 존안 엿스니 이 다음 일요일에 본회 회원들은 다 와셔 참례 시며 방쳥 실이도 만히 와셔들 드르시요,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994948
news_archive:CNTS-00098994949,1898,독립신문(서재필),Modern Korean,Hangeul,경무쳥에셔 최학씨등의,○ 경무쳥에셔 최학씨등의 가산을 젹몰 일노 독립 협회 회즁에셔 경무 신셕희씨의게  편지와 경무 신씨의 답쟝은 젼호에 이왕 긔 엿거니와 그졋 독립 협회 회즁에셔 신씨의 답쟝 즁에 스로 이 류  쳥 젼례요 본의 비로쇼 챵시 건이 아니라고  귀졀에 대 야 란만 공의 고 회원 즁에 한셕진 유학슈 심흥 삼씨를 별노히 션뎡 야 부 대신 박뎡양씨의게 편지 엿다 그 편지 연인즉,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994949
news_archive:CNTS-00098994950,1898,독립신문(서재필),Modern Korean,Hangeul,경계 국가에 법률은 인민의 명과 산을,○ 경계 국가에 법률은 인민의 명과 산을 보호  잇것이어 경무쳥에셔 최학의 산을 젹몰 일로 본 회에셔 쳥에 편지 고 질문 엿더니 경무의 답쟝 에 샤쥬젼 인범의 긔계와 가산을 젹몰 쇽공 것은 스로이 흘너 나려 오 쳥젼례이온즉 본 경무가 비로쇼 챵시 건이 아니라 엿스니 최학의 죄 잇고 업것과 긔계의 쟝물 잡고 아니 잡은 것은 본 회에셔 알 아니나 가산 젹몰  이르러셔 이졔 이 쳥 젼례라고 이르것은 이젼 포쳥 에 류 녯젹 그른 풍습이요 비로쇼 창시 것이 아니라 이르것은 녯젹 그른 풍습을 인 야 름인즉 다 녯젹 그르던 쳥 젼례 르고 일뎡 쟝뎡은 쥰 지 아니  경우에 한졀이 업슬터이니 엇지 다 젹몰  건에 긋치리요 그런즉 법률과 규칙은 인민이 의지 고 밋을 길이 업지라 이 경무가 쟝뎡을 즘즛 억이엿기에 본 회에셔 명과 산에 관계가 긴즁 기로 이에 앙포 오니 죠량 신 후에 공평히 론 여 인민을 안보케 시기를 업여 노라고 엿다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994950
news_archive:CNTS-00098994951,1898,독립신문(서재필),Modern Korean,Hangeul,최학규씨가 쇼 보험 회샤  일노,○ 최학규씨가 쇼 보험 회샤  일노 칙교를 밧드럿다 칭 니 과연 엇그러 지 몰으나 만일 이런 일이 잇스면 다 인민의 도탄   아니라 대황뎨 폐하의 칙령을 이런 일로 무릅것이 신민의 도리가 아닐너라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994951
news_archive:CNTS-00098994952,1898,독립신문(서재필),Modern Korean,Hangeul,츙쳥 남도 쳥양군 에 사는,○ 츙쳥 남도 쳥양군 에 사 리긍직씨라 이 나이 불과 삼십 칠팔셰요 학라 칭호 터인 큰 안동 사 젼 참판 김유셩씨의 쳐질이라고  리긍직씨가 지금 셔울 올나 와셔 두류 면셔 크고 넓은 쇼 닌 쳥 쥬의 입고 혹 부납 고 쟝안 각쳐로 도라 다닐젹에 길 거리에셔 어린 들이 리씨의 뒤에 라 다니더라 며 리씨가 남 북촌 각집 랑에 다니 모양을 본즉 혹 구 이 모양도 방불 고 혹 쳥쵹질 다니이 모양도 방샤 다더라 대범 학라 것은 긔의 집에 두 무릅 단졍히 고 도학 공부나 것이지 변화장에 두류  것은 학의 톄면에 대단히 손샹 다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994952
news_archive:CNTS-00098994953,1898,독립신문(서재필),Modern Korean,Hangeul,한셩부 판쇼 슈반 판는,○ 한셩부 판쇼 슈반 판 한셩부 판윤 리연씨가 겸림 지 임의 오거 북셔 동 웃 골 뎨 이십동 륙호 대문 문에 한셩 슈반 판 윤니병이라 썻스니 한셩부 판쇼 외에  별노히 한셩 슈반 판가 잇지,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994953
news_archive:CNTS-00098994954,1898,독립신문(서재필),Modern Korean,Hangeul,군부 참령 리병무씨의 삼촌,○ 군부 참령 리병무씨의 삼촌 슉부가 원 무식  금번 무관 학도  쳔에 들어 다른 시 다 고 작문  리에 릉히 응시를 못 터인 고로 그 삼촌 죡하 참령 리병무씨가 시관의게 몬져 말 고 락방 식혓더니 그 슉부가 그 죡하를 칭원 다니 그 슉부 과연 렴치 업거니와 그 죡하 리병무씨 진실노 학 문이 유여 이라 그 공졍 을 깁히 치샤 노라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994954
news_archive:CNTS-00098994955,1898,독립신문(서재필),Modern Korean,Hangeul,각쳐 금졈군들의 쟉폐,○ 각쳐 금졈군들의 쟉폐 이루 다 형언 슈 업거니와 남원군 에 금졈군들이 남의 집 부녀들의게 무례 일을 억탁으로  려 다가 그 디방 인민들이 크게 이러나셔 음력 월 이십 이일에 남원 금졈에 민요가 되엿 대단히 위름 며 금졈 파원 김셩집등은 부지 하락이라 니 금도 즁 거니와 셩은 금 보다 더 즁 거 다 금 위 고 셩을 도라보지 아니  일은 엇젼 인지 모로겟도다,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994955
news_archive:CNTS-00098994956,1898,독립신문(서재필),Modern Korean,Hangeul,한강 사 젼 보국 민영쥰씨가,○ 한강 사 젼 보국 민영쥰씨가 그 동리에 간란 셩 예슌 다셧호를 호에 엽젼 두량식 지 이십 륙일 브터 이 쵸 일과 십륙일 지 합 셰 리를 진휼노 먹엿다니 민씨 돈을 두엇다가 이런 흉년을 당 야 동포 형뎨들의 곤란 졍경을 불샹히 넉혀 의리 잇고 광 잇게 쓰니 참 흠탄 지라 경향 간에 돈 잇 이들은 반다시 이 민영쥰씽의 본을 밧아 이  겸년에 의리 잇고 광 잇게 돈을 쓰려 이가  만히 길듯 더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994956
news_archive:CNTS-00098994957,1898,독립신문(서재필),Modern Korean,Hangeul,령이라 것은 번 나리면,○ 령이라 것은 번 나리면 그 령로 시 것을 령이라 것이지  령 나리고 실시를 못 거나  령 듯고 봉치 아니 면 엇지 령이라 이르리요 만일 실시치 못  령과 봉치 아니  령은 라히 당쵸에 나리지 아니 것도 오히려 못 지라 이것은 무엇인고 니 일젼에 부에셔 경무쳥으로 훈령 야 각셔로 신칙 고 각 방곡에 계시 야 인민들을 위케 라 일졀이라 그 령이 나리기 젼에 죡히 말 것 업거니와 그 령이 나린 뒤에 령로 실시가 되여야 겟 요이 본즉 골목에 텬들은 나도 파낸것이 업셔 썩 냄가 사 비위를 대단히 샹 여 길노 다닐슈가 업고 더러온 물건들은 길가에 젼 보다도  더 어 잇고 과 오즘은 젼과  모양으로 길가에 누 이 만 지라 이 여러 가지를  방 슌검들이 젼과 치 심샹이 넉히니 과연 셕 도다 슌검들은 무엇을 식히고 졍부에셔 원은 주지 슌검들은 부 훈령 드여 본쳥에셔 신착 직무 나도 봉치 못 디경이면 구타여 슌검을 시비 것이 아니라 그 령을 도로 것것이 엇더 지,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994957
news_archive:CNTS-00098994958,1898,독립신문(서재필),Modern Korean,Hangeul,경샹도 고셩 군슈 리황죵씨가,○ 경샹도 고셩 군슈 리황죵씨가 셔긔 박문긔와 박인화와 부동 야 군슈 리황죵씨 명 업 부졍 돈 일만 삼쳔  오십량을 훔쳐 먹엇고  군슈 리씨가 아젼과 논하 먹은 돈이 이만 이쳔 칠량이고 간리의 람식 돈이 오쳔 량인즉 도합 엽젼이 만 일쳔 오 오십량이고 셔긔 박문긔가 폐지 공 즁에 대동쇼 네간과 리역쳥 다셧간을 샤로히 헐어다가 뎨 집을 지엇고 슈쳘 명무당 다셧간과 남촌 쳘 공슈 네간을 헐어셔 팔아 먹엇다 등로 군 셩 허형셕등이 고등 판쇼에 졍쟝  고로 도 판쇼로셔 별노히 관을 뎡 야  여 보고 라고 고등 판쇼에셔 훈령 엿다니 리황죵씨 목민지 관이 되여 방히 법 아닌 일을  엿슨즉 왕쟝을 도망 기 어려올듯 다더라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994958
news_archive:CNTS-00098994959,1898,독립신문(서재필),Modern Korean,Hangeul,독립 협회에셔 독립문 건츅과 독립관 슈리와 독립원 셜시,○ 독립 협회에셔 독립문 건츅과 독립관 슈리와 독립원 셜시 우리 대한 동포 형뎨의 보죠금으로써 경용을 지발 은 외 국인이 다 아 바이어 지금에 독립문이 다 필역이 되오 역비 부죡조 다슈 금을 츌급지 못 니 엇지 개탄치 아니 리요 본회 위원과 방에 유지 오신 쳠 군 이 졍을 양촉 시고 보죠금을 다쇼간 츌의 와 광통교 북쳔변 독립 협회 무소로 보심을 바라이다,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994959
news_archive:CNTS-00098994960,1898,독립신문(서재필),Modern Korean,Hangeul,일 신문은 신민의게 우 유죠 말이 만히 잇스니,○ 일 신문은 신민의게 우 유죠 말이 만히 잇스니 널니 젼파 여 만히 사다들 보시오 그리스도 신문 광고,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994960
news_archive:CNTS-00098994961,1898,독립신문(서재필),Modern Korean,Hangeul,그리스도 신문,○ 이 신문은 농업과 공쟝의 편리 것과 외국 통신과 젼보와 잡보와 관보와 각항 물가를 긔 것이 우 유익 니 경향간 사 보시기를 노라 이 신문 국은 대졍동 미국 목 원두우 교 집이요,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994961
news_archive:CNTS-00098994962,1898,독립신문(서재필),Modern Korean,"Hanja, Old Hangeul",世昌洋行 졔물포,○ 世昌洋行 졔물포 화륜션 챵룡호가 이 이십 구일 오젼 십일 시에 졔물포셔 나 군산 목포 졔쥬 좌슈영 삼쳔포 통영 산포 부산 염포 포항 원산 셔호 신포 신챵 챠호 셩진 명쳔 경셩으로 갈터이니 션들과 짐 붓칠이들은 미리 졔물포 셰챵 양으로 와셔들 치시오,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994962
news_archive:CNTS-00098994963,1898,독립신문(서재필),Modern Korean,Hangeul,칠월 쵸일일 브터 독립 신문을 확쟝 야 일요일 외에 일 츌판 여 반포,본샤 광고 ○ 칠월 쵸일일 브터 독립 신문을 확쟝 야 일요일 외에 일 츌판 여 반포 터인 신문 갑은 쟝에 동젼 푼식으로 뎡 고  치와 일련 치 젼과 흐며 이 독립 신문에 나 특별 각국젼보와 외국 통신이 마다 신긔야 죠야 졔 군의 보시기에 오 긴요 니 사셔들 보시요,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994963
news_archive:CNTS-00098994964,1898,독립신문(서재필),Modern Korean,"Hanja, Old Hangeul",금의  낫 을 잡음이라,금의  낫 을 잡음이라 ○ 타국 사들이 우리나라를 보고 산텬 슈려것도 탄미 거니와 금 은 동 철 옥셕 셕탄 각 광물이 부요 것을 항샹 흠탄 야 엇지 야 이러 물 근원을 뭇어 두고 쓰지 아니 냐 니 우리도 과연 그런줄 알거니와 보라 것은 써아 그 귀 것을 아지라 금 은 동 철과 옥셕 셕탄이 아모리 만키로셔  쇽에 넛코 쓰지 아니 면 무엇에 유익 리요 그런 고로 광산이 마다 셩 야 하이 주신 보를 인력으로 뎨죠 야 국부 병강 게 기를 마다  일이엇마 물을   도리가 잇스니 만일 그 도리를 억이면 물이 안 만 여도 리가 업지라 가량 각 디방에 디셰를 밧어셔 국용을 보죠  일이 당당 나 도리를 일코 탐학 졍를  야 셰를 경계 업시 토 면 물은 모히기 모히거니와 그 물노 야 도로혀 민국이 피폐 니 광산이 역연지라 울흔 도리와 죠흔 법으로 각쳐에 잇 광물을 용 면 민국에 큰 리가 되려니와 근일에 우리 나라 광산들 다 말을 드러 보고 혹 목격도 여 본즉 도리를 일허 버린지라 혹 인민의 뎐토를 방롭게 며 가옥을 헐며 분묘를 침범며 부녀를 겁탈 며 젼를 늑탈 며 금졈군이 각도 무뢰지 가 쳔으로 당을 지여 금 잇다 곳마다 가셔 작폐가 무쌍 고 관원을 릉멸 야 금졈군 번 지간 디방에 풀이 못 난다 며 혹 뎐토 상관 업라도 금광  법을 몰나셔 무지 인력으로 광 야 돌이  야 년쟝이 잘 들지 아니 면 근쳐 슈림을 작벌 야 로동안에 여러 십년 기른 슈림을 결단 내여 그 돌을 화력으로 트리며 혹 에 금을  여러길식 디함을 러셔 가옥과 뎐토와 분묘를 샹 되 이런 일노 야 탕 가산  셩은 돈 푼도 주지 아니 니 이 광산  법이 도리를 일허셔 도로혀 셩을 롭게 이라 그 엇 바이 일 바를 보츙치 못 줄은 셰샹 사이 다 아니 이럿케 터이면 라히 금광은 두엇다가 이 다음에 셩들을 보호 줄 알거던 시작 것이 오 좃켓도다 이젼 셔양 사 나이 암 나를 두엇더니 마다 금 의  나식 낫커 그 쥬인이 각 되 뎌 의 를 고 번에 금을 모도 어 내엿스면 대리가 되겟다야 쥭여 본즉 아모것노 업셔서 그 도 일허 버리고 금 의 도 못 어엇다 니 지금 우리 나라 사의 광산 하것을 보면 이 고담과 홉샤 지라 여러 만금 리 뎐답 슈림을 업시 야 금 죠각 이나 엇어도 셩은 글노 야 더 살지 못게 되야 국가이 졈졈 곤핍 야 죵샤가 위히 되니 이러 무지스러온 광산을 누가 하 가지고 지 우리 모르거니와 금부(金夫) 노릇야 샹춍을 도모 야 일셰를 웅시 것이 좃커 조흐나 셩이 결단 나고 뎐토가 영폐 고 슈림이 멸망 야 국가 명을 위히 니 이 나라이 불 일이 잇스면 급부 노릇  사들은 어로 가랴지 이젼 문에 질이 업스면 텰이 어 붓터리요  말을 그 사들도 죰 각 엿스면 조겟도다,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994964
news_archive:CNTS-00098994965,1898,독립신문(서재필),Modern Korean,Hangeul,의졍부 관뎨 (젼호연쇽),의졍부 관뎨 (젼호연쇽) ○ 이십칠죠 다음 회 젼회에 번 토론 의안을 참찬이 의졍의 명령을 이어 두번 크게 닑은 뒤에 찬셩 즁에 불합 의견이 잇스면 두번 토론 거나 그럿치 아니 즉 의졍이 토론이 임의 다 을 션고 고 각 찬졍으로 야곰 표졔를 이라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994965
news_archive:CNTS-00098994966,1898,독립신문(서재필),Modern Korean,Hangeul,뎨 이십 팔죠  의안애 대 야 표졔 를 것어  야,○ 뎨 이십 팔죠  의안애 대 야 표졔 를 것어  야 문셔에 긔록 거던 그 항 토론 에 참셕 각 찬졍이 다음회에 일홈을 두고 의졍부 인을 참찬으로 야곰 음이라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994966
news_archive:CNTS-00098994967,1898,독립신문(서재필),Modern Korean,Hangeul,뎨 이십 구죠 의졍부에 회의를 렬 에 션후 셔,○ 뎨 이십 구죠 의졍부에 회의를 렬 에 션후 셔 좌와 이라 일은 대황뎨 폐하의 가 심을 지낸 건과 특명으로 회의에 나려 붓치신 항은 의졍이 이러 셔서 크게 닑 항 뎨 이관 뎨 십이죠에 잇스며 이 젼회의 의 필긔를 참찬으로 여 곰 크게 닑게 고 의졍과 참찬이 일홈을 두 항 뎨 이관 뎨 이십 륙죠에 잇스며 삼은 회의에 보낸 심 보고셔를 크게 닑 항 뎨 이관 뎨 이십 이죠 이십삼죠에 잇스며  젼회에 번 토론 의안을 참찬이 의졍의 명을 이어 두번 크게 닑은 뒤에 두번 토론  항 뎨 이관 뎨 이십 칠죠에 잇스며 오 의안에 대 야 각 찬졍이 일홈 두것과 참찬으로 여곰 인  항 뎨이관 뎨이십 팔죠에 잇스며 륙은 젼회에 실 하여 힘이 업고 지리게 토론  항을 두번 토론  항 뎨 이관 뎨 십구죠에 잇스며 칠은 새로 회의에 붓친 건을 토론  항 뎨 이관 뎨 십삼죠에 잇스며 팔은 그 다음 긴요히 셜명 항이 잇거던 셜명 을 엇 항 뎨 삼관 주안,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994967
news_archive:CNTS-00098994968,1898,독립신문(서재필),Modern Korean,Hangeul,뎨 일죠 희의에 의안을 토론과 표졔 이 임의 다 거던,○ 뎨 일죠 희의에 의안을 토론과 표졔 이 임의 다 거던 참찬이 의졍의 지휘를 이어  쥬일 안으로 주본을 여 내여 의졍이 대황뎨 폐하 알외고 밧치되 의졍이 신병이 잇거던 참졍이 밧드러 방침이라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994968
news_archive:CNTS-00098994969,1898,독립신문(서재필),Modern Korean,Hangeul,뎨 이죠 주본에 좌 항을 올녀 실흠이라,○ 뎨 이죠 주본에 좌 항을 올녀 실흠이라 일은 그 의안을 회의 일와 이 회의에 참셕 의졍과 찬졍과 그 다른  참례 관원등의 셩명과 회의에 불참한 관원의 셩명과 그 불참 연유와 삼은 의안에 베프바 모든 죠건과 목젹과 토론 대개와 엇더케 협의 과 모든 찬졍의 의견이 가지지 못 경우에 합죵 표졔가 얼마며 반대 표졔가 얼마와 만일 찬졍 즁에 주구던지 그 의안에 반대  심 보고셔가 잇거던 그 보고셔를 주본에 부침이라  새로 뎡 의안이 현 엇더 법률에 관계된 리유와 오 의졍과 참찬의 일홈을 듬이라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994969
news_archive:CNTS-00098994970,1898,독립신문(서재필),Modern Korean,"Hanja, Old Hangeul",뎨 삼죠 의졍이 주본을 밧드러 밧칠 에,○ 뎨 삼죠 의졍이 주본을 밧드러 밧칠 에 대황뎨 폐하셔 무르심이 잇거던 그 의안에 대 야 쟈셰히 품주 고 의안에 관계된 문셔를 밧드러 밧치면 어느 문셔던지 부본을 류중 (留中) 실 셩디가 잇스시거던 탑젼에 밧드러 밧침이라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994970
news_archive:CNTS-00098994971,1898,독립신문(서재필),Modern Korean,Hangeul,뎨 죠 회의에 겸뎡 의안을 대황뎨 폐하셔 가 실,○ 뎨 죠 회의에 겸뎡 의안을 대황뎨 폐하셔 가 실 셩디가 잇스시면 가라 표졔 다쇼를 거릿기지 말고 가 시 권이 잇스시고 혹 그 안건에 대 야 토론 이 셩의에 불합 시면 칙교 사 여곰 두번 토론케 심이라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994971
news_archive:CNTS-00098994972,1898,독립신문(서재필),Modern Korean,Hangeul,뎨 오죠 의안은 엇더 결뎡에 가 실 셩의를 의졍의게,○ 뎨 오죠 의안은 엇더 결뎡에 가 실 셩의를 의졍의게 칙교 시면 그 의안에 관계된 법률과 규칙등을 슈졍 야 그 의안에 어압 어를 으시고 의졍의 봉 칙 야 일홈 둔 후에 칙명을 이어 그 의안을 의졍부에 도로 붓쳐 관보에 반포케 이라,https://www.nl.go.kr/newspaper/detail.do?content_id=CNTS-00098994972
